행정동코드,Top1 상권,Top1 상권 수,Top1 상권 비율,Top1 상권 Top1 업종,Top1 상권 Top1 업종 수,Top1 상권 Top2 업종,Top1 상권 Top2 업종 수,Top1 상권 Top3 업종,Top1 상권 Top3 업종 수,Top2 상권,Top2 상권 수,Top2 상권 비율,Top2 상권 Top1 업종,Top2 상권 Top1 업종 수,Top2 상권 Top2 업종,Top2 상권 Top2 업종 수,Top2 상권 Top3 업종,Top2 상권 Top3 업종 수,Top3 상권,Top3 상권 수,Top3 상권 비율,Top3 상권 Top1 업종,Top3 상권 Top1 업종 수,Top3 상권 Top2 업종,Top3 상권 Top2 업종 수,Top3 상권 Top3 업종,Top3 상권 Top3 업종 수,Top4 상권,Top4 상권 수,Top4 상권 비율,Top5 상권,Top5 상권 수,Top5 상권 비율
42150571,주거밀집,1125,0.75,한식/백반/한정식,108,여성미용실,72,자동차정비/카센타,44,먹자골목,178,0.11866666666666667,편의점,17,후라이드/양념치킨,16,피자전문,7,스포츠,149,0.09933333333333333,지물판매,23,유리/페인트/철물건축자재,18,룸살롱/단란주점,11,기타,36,0.024,편의시설,12,0.008
42150580,주거밀집,378,0.782608695652174,한식/백반/한정식,55,커피전문점/카페/다방,40,횟집,29,먹자골목,60,0.12422360248447205,커피전문점/카페/다방,15,편의점,14,후라이드/양념치킨,4,스포츠,30,0.062111801242236024,순두부전문,7,건어물상,4,수산물소매,3,기타,13,0.026915113871635612,편의시설,2,0.004140786749482402
42760380,주거밀집,638,0.7577197149643705,한식/백반/한정식,123,스키장비판매,40,캠프/별장/펜션,35,먹자골목,101,0.11995249406175772,편의점,18,후라이드/양념치킨,14,커피전문점/카페/다방,14,스포츠,84,0.0997624703087886,청과물소매,27,룸살롱/단란주점,10,황태전문,8,편의시설,12,0.014251781472684086,기타,7,0.00831353919239905
42150350,주거밀집,211,0.7962264150943397,한식/백반/한정식,31,횟집,18,민박/하숙,18,먹자골목,36,0.13584905660377358,커피전문점/카페/다방,8,일반의류,5,편의점,5,스포츠,15,0.05660377358490566,유리/페인트/철물건축자재,5,청과물소매,2,수산물소매,2,편의시설,2,0.007547169811320755,기타,1,0.0037735849056603774
42130660,주거밀집,1268,0.689505165851006,한식/백반/한정식,120,여성미용실,86,커피전문점/카페/다방,75,먹자골목,406,0.2207721587819467,편의점,34,한식/백반/한정식,32,커피전문점/카페/다방,31,스포츠,117,0.0636215334420881,유리/페인트/철물건축자재,15,학원-기타,12,헬스클럽,10,편의시설,29,0.015769439912996192,기타,19,0.010331702011963024
42230570,주거밀집,350,0.6944444444444444,한식/백반/한정식,47,여성미용실,25,커피전문점/카페/다방,14,먹자골목,101,0.2003968253968254,편의점,12,커피전문점/카페/다방,10,후라이드/양념치킨,6,스포츠,45,0.08928571428571429,룸살롱/단란주점,7,유리/페인트/철물건축자재,4,주방가구판매,3,기타,5,0.00992063492063492,편의시설,3,0.005952380952380952
42130330,주거밀집,857,0.748471615720524,한식/백반/한정식,148,부동산중개,48,커피전문점/카페/다방,45,먹자골목,186,0.16244541484716157,편의점,33,커피전문점/카페/다방,24,후라이드/양념치킨,12,스포츠,82,0.07161572052401746,학원-기타,15,청과물소매,13,유리/페인트/철물건축자재,6,기타,12,0.010480349344978166,편의시설,8,0.0069868995633187774
42770256,주거밀집,502,0.8044871794871795,한식/백반/한정식,93,수퍼마켓,24,커피전문점/카페/다방,23,스포츠,55,0.08814102564102565,청과물소매,21,룸살롱/단란주점,10,건어물상,4,먹자골목,53,0.08493589743589744,편의점,13,후라이드/양념치킨,7,한식/백반/한정식,5,편의시설,10,0.016025641025641024,기타,4,0.00641025641025641
42750250,주거밀집,1237,0.7707165109034267,한식/백반/한정식,185,여성미용실,72,커피전문점/카페/다방,64,스포츠,178,0.11090342679127727,청과물소매,43,래프팅,28,룸살롱/단란주점,16,먹자골목,148,0.09221183800623053,편의점,24,후라이드/양념치킨,16,커피전문점/카페/다방,13,기타,24,0.014953271028037384,편의시설,18,0.011214953271028037
42170600,주거밀집,422,0.7140439932318104,한식/백반/한정식,47,여성미용실,28,자동차정비/카센타,22,먹자골목,83,0.1404399323181049,편의점,19,한식/백반/한정식,5,식료품점,5,스포츠,74,0.12521150592216582,유리/페인트/철물건축자재,12,수산물소매,11,청과물소매,10,편의시설,6,0.01015228426395939,기타,6,0.01015228426395939
42770253,주거밀집,448,0.7684391080617495,한식/백반/한정식,86,모텔/여관/여인숙,29,스키장비판매,27,스포츠,62,0.10634648370497427,청과물소매,22,룸살롱/단란주점,12,유리/페인트/철물건축자재,5,먹자골목,56,0.09605488850771869,편의점,17,후라이드/양념치킨,6,한식/백반/한정식,4,기타,11,0.018867924528301886,편의시설,6,0.010291595197255575
42110610,주거밀집,434,0.781981981981982,여성미용실,45,부동산중개,32,한식/백반/한정식,24,먹자골목,84,0.15135135135135136,후라이드/양념치킨,9,편의점,7,피자전문,5,스포츠,28,0.05045045045045045,청과물소매,5,룸살롱/단란주점,4,유리/페인트/철물건축자재,3,편의시설,5,0.009009009009009009,기타,4,0.007207207207207207
42150645,주거밀집,854,0.7324185248713551,한식/백반/한정식,57,여성미용실,56,자동차정비/카센타,44,먹자골목,179,0.153516295025729,편의점,22,후라이드/양념치킨,16,호프/맥주,11,스포츠,91,0.07804459691252144,유리/페인트/철물건축자재,10,학원-기타,9,실내골프연습장,8,기타,33,0.02830188679245283,편의시설,9,0.007718696397941681
42150540,주거밀집,621,0.735781990521327,한식/백반/한정식,76,모텔/여관/여인숙,34,커피전문점/카페/다방,33,먹자골목,109,0.12914691943127962,한식/백반/한정식,11,편의점,10,커피전문점/카페/다방,8,스포츠,95,0.11255924170616113,룸살롱/단란주점,29,유리/페인트/철물건축자재,13,청과물소매,7,기타,14,0.016587677725118485,편의시설,5,0.005924170616113744
42150340,주거밀집,381,0.8054968287526427,한식/백반/한정식,90,모텔/여관/여인숙,38,횟집,38,스포츠,44,0.09302325581395349,청과물소매,10,수산물소매,7,순두부전문,6,먹자골목,38,0.080338266384778,편의점,13,한식/백반/한정식,4,후라이드/양념치킨,3,편의시설,6,0.012684989429175475,기타,4,0.008456659619450317
42150550,주거밀집,1349,0.7122492080253432,한식/백반/한정식,111,여성미용실,101,부동산중개,91,먹자골목,332,0.17529039070749736,편의점,41,후라이드/양념치킨,27,커피전문점/카페/다방,18,스포츠,145,0.07655755015839494,룸살롱/단란주점,24,학원-기타,19,청과물소매,9,기타,51,0.02692713833157339,편의시설,17,0.00897571277719113
42110660,주거밀집,1500,0.7331378299120235,여성미용실,134,한식/백반/한정식,125,부동산중개,85,먹자골목,339,0.1656891495601173,편의점,35,후라이드/양념치킨,26,한식/백반/한정식,22,스포츠,138,0.06744868035190615,헬스클럽,17,학원-기타,17,태권도장,10,기타,49,0.023949169110459433,편의시설,20,0.009775171065493646
42770250,주거밀집,562,0.7667121418826739,한식/백반/한정식,129,여성미용실,27,커피전문점/카페/다방,24,스포츠,77,0.10504774897680765,청과물소매,27,유리/페인트/철물건축자재,14,룸살롱/단란주점,5,먹자골목,75,0.10231923601637108,편의점,14,후라이드/양념치킨,6,커피전문점/카페/다방,5,편의시설,13,0.017735334242837655,기타,6,0.008185538881309686
42720250,주거밀집,2081,0.7548059484947407,한식/백반/한정식,218,여성미용실,140,커피전문점/카페/다방,72,먹자골목,359,0.1302140007254262,편의점,39,후라이드/양념치킨,24,커피전문점/카페/다방,22,스포츠,250,0.09067827348567284,유리/페인트/철물건축자재,43,청과물소매,33,룸살롱/단란주점,27,기타,38,0.01378309756982227,편의시설,29,0.01051867972433805
42770360,주거밀집,73,0.7934782608695652,한식/백반/한정식,25,민박/하숙,5,캠프/별장/펜션,4,스포츠,13,0.14130434782608695,청과물소매,11,유리/페인트/철물건축자재,1,LPG판매,1,먹자골목,4,0.043478260869565216,건축백화점,1,편의점,1,수퍼마켓,1,편의시설,2,0.021739130434782608,,,
42730330,주거밀집,488,0.7960848287112561,한식/백반/한정식,92,캠프/별장/펜션,30,스키장비판매,28,스포츠,61,0.09951060358890701,청과물소매,28,룸살롱/단란주점,7,농기구판매,4,먹자골목,55,0.08972267536704731,편의점,11,후라이드/양념치킨,9,한식/백반/한정식,6,편의시설,5,0.008156606851549755,기타,4,0.0065252854812398045
42720370,주거밀집,636,0.8195876288659794,한식/백반/한정식,112,캠프/별장/펜션,71,운동/경기용품,47,먹자골목,80,0.10309278350515463,커피전문점/카페/다방,17,편의점,10,후라이드/양념치킨,9,스포츠,46,0.059278350515463915,청과물소매,30,유리/페인트/철물건축자재,3,닭내장/닭발요리,1,기타,11,0.014175257731958763,편의시설,3,0.003865979381443299
42750360,주거밀집,199,0.6862068965517242,한식/백반/한정식,40,캠프/별장/펜션,11,민박/하숙,11,먹자골목,38,0.1310344827586207,갈비/삼겹살,11,한식/백반/한정식,10,편의점,4,스포츠,37,0.12758620689655173,청과물소매,18,농기구판매,3,유리/페인트/철물건축자재,3,편의시설,12,0.041379310344827586,기타,4,0.013793103448275862
42130650,주거밀집,318,0.775609756097561,한식/백반/한정식,72,커피전문점/카페/다방,32,부동산중개,12,먹자골목,54,0.13170731707317074,편의점,9,커피전문점/카페/다방,7,갈비/삼겹살,4,스포츠,31,0.07560975609756097,유리/페인트/철물건축자재,6,학원-기타,4,지물판매,3,편의시설,5,0.012195121951219513,기타,2,0.004878048780487805
42210540,주거밀집,842,0.7208904109589042,한식/백반/한정식,87,일반의류,67,여성미용실,48,스포츠,183,0.1566780821917808,수산물소매,33,건어물상,28,룸살롱/단란주점,21,먹자골목,125,0.10702054794520548,커피전문점/카페/다방,14,편의점,11,일반의류,9,편의시설,16,0.0136986301369863,기타,2,0.0017123287671232876
42130250,주거밀집,811,0.7247542448614834,한식/백반/한정식,138,여성미용실,36,커피전문점/카페/다방,24,먹자골목,176,0.1572832886505809,편의점,28,커피전문점/카페/다방,18,후라이드/양념치킨,15,스포츠,105,0.0938337801608579,청과물소매,18,유리/페인트/철물건축자재,14,지물판매,8,편의시설,20,0.017873100983020553,기타,7,0.006255585344057194
42780259,주거밀집,837,0.7290940766550522,한식/백반/한정식,100,여성미용실,50,커피전문점/카페/다방,30,스포츠,156,0.13588850174216027,청과물소매,52,룸살롱/단란주점,34,유리/페인트/철물건축자재,12,먹자골목,126,0.10975609756097561,후라이드/양념치킨,14,편의점,11,커피전문점/카페/다방,11,편의시설,24,0.020905923344947737,기타,5,0.004355400696864111
42830350,주거밀집,505,0.7757296466973886,모텔/여관/여인숙,107,한식/백반/한정식,68,횟집,51,스포츠,95,0.14592933947772657,수산물소매,44,건어물상,20,청과물소매,4,먹자골목,44,0.06758832565284179,편의점,15,커피전문점/카페/다방,7,후라이드/양념치킨,4,편의시설,5,0.007680491551459293,기타,2,0.0030721966205837174
42110640,주거밀집,522,0.7467811158798283,여성미용실,48,한식/백반/한정식,42,커피전문점/카페/다방,40,먹자골목,120,0.17167381974248927,한식/백반/한정식,9,커피전문점/카페/다방,9,호프/맥주,8,스포츠,39,0.055793991416309016,유리/페인트/철물건축자재,8,닭내장/닭발요리,3,조명기구/전기용품,3,편의시설,9,0.012875536480686695,기타,9,0.012875536480686695
42210590,주거밀집,372,0.7351778656126482,한식/백반/한정식,57,횟집,27,커피전문점/카페/다방,19,먹자골목,71,0.14031620553359683,편의점,13,커피전문점/카페/다방,12,후라이드/양념치킨,6,스포츠,52,0.10276679841897234,수산물소매,9,룸살롱/단란주점,9,바닷가재/게요리전문,7,편의시설,7,0.01383399209486166,기타,4,0.007905138339920948
42110705,주거밀집,510,0.6854838709677419,한식/백반/한정식,50,여성미용실,41,학원-입시,22,먹자골목,147,0.1975806451612903,편의점,22,후라이드/양념치킨,17,커피전문점/카페/다방,10,스포츠,66,0.08870967741935484,청과물소매,15,유리/페인트/철물건축자재,13,주방가구판매,5,편의시설,13,0.01747311827956989,기타,8,0.010752688172043012
42130320,주거밀집,274,0.690176322418136,일반가구소매,37,한식/백반/한정식,19,자동차정비/카센타,17,스포츠,58,0.14609571788413098,청과물소매,16,유리/페인트/철물건축자재,9,주방가구판매,8,먹자골목,56,0.14105793450881612,일반가구소매,15,편의점,8,커피전문점/카페/다방,5,편의시설,9,0.022670025188916875,,,
42230530,주거밀집,339,0.7121848739495799,커피전문점/카페/다방,31,한식/백반/한정식,28,호프/맥주,15,먹자골목,84,0.17647058823529413,편의점,12,커피전문점/카페/다방,10,호프/맥주,5,스포츠,38,0.07983193277310924,수산물소매,5,유리/페인트/철물건축자재,4,실내골프연습장,3,기타,12,0.025210084033613446,편의시설,3,0.0063025210084033615
42750380,주거밀집,123,0.8848920863309353,캠프/별장/펜션,44,한식/백반/한정식,30,민박/하숙,18,스포츠,12,0.08633093525179857,청과물소매,11,학원-기타,1,,,먹자골목,3,0.02158273381294964,한식/백반/한정식,1,냉면집,1,후라이드/양념치킨,1,편의시설,1,0.007194244604316547,,,
42190540,주거밀집,438,0.7512864493996569,한식/백반/한정식,56,여성미용실,25,후라이드/양념치킨,20,먹자골목,79,0.13550600343053174,편의점,12,한식/백반/한정식,9,후라이드/양념치킨,8,스포츠,55,0.09433962264150944,유리/페인트/철물건축자재,12,지물판매,5,청과물소매,4,기타,8,0.0137221269296741,편의시설,3,0.005145797598627788
42210570,주거밀집,1346,0.7561797752808989,한식/백반/한정식,199,여성미용실,64,커피전문점/카페/다방,46,먹자골목,219,0.12303370786516854,편의점,29,커피전문점/카페/다방,13,한식/백반/한정식,13,스포츠,177,0.09943820224719101,룸살롱/단란주점,38,유리/페인트/철물건축자재,19,청과물소매,15,기타,20,0.011235955056179775,편의시설,18,0.010112359550561797
42770350,주거밀집,235,0.7755775577557755,한식/백반/한정식,57,수퍼마켓,16,자동차정비/카센타,8,스포츠,55,0.18151815181518152,청과물소매,27,농자재판매,5,유리/페인트/철물건축자재,4,먹자골목,7,0.0231023102310231,수퍼마켓,2,편의점,2,후라이드/양념치킨,1,편의시설,6,0.019801980198019802,,,
42130550,주거밀집,1788,0.7283095723014257,한식/백반/한정식,156,여성미용실,126,부동산중개,96,먹자골목,430,0.17515274949083504,편의점,42,후라이드/양념치킨,31,한식/백반/한정식,22,스포츠,199,0.08105906313645621,지물판매,24,유리/페인트/철물건축자재,23,학원-기타,20,기타,21,0.008553971486761711,편의시설,17,0.006924643584521385
42800250,주거밀집,761,0.7519762845849802,한식/백반/한정식,105,여성미용실,51,커피전문점/카페/다방,29,먹자골목,117,0.11561264822134387,커피전문점/카페/다방,12,편의점,11,후라이드/양념치킨,6,스포츠,103,0.10177865612648221,청과물소매,24,룸살롱/단란주점,18,유리/페인트/철물건축자재,13,기타,17,0.016798418972332016,편의시설,14,0.01383399209486166
42820253,주거밀집,452,0.7446457990115322,한식/백반/한정식,67,횟집,27,민박/하숙,22,스포츠,99,0.1630971993410214,수산물소매,28,청과물소매,17,건어물상,8,먹자골목,38,0.06260296540362438,편의점,8,수퍼마켓,4,후라이드/양념치킨,4,편의시설,16,0.026359143327841845,기타,2,0.0032948929159802307
42110570,주거밀집,420,0.7850467289719626,한식/백반/한정식,37,자동차정비/카센타,30,모텔/여관/여인숙,30,스포츠,56,0.10467289719626169,유리/페인트/철물건축자재,10,청과물소매,7,룸살롱/단란주점,4,먹자골목,51,0.09532710280373832,편의점,12,후라이드/양념치킨,4,한식/백반/한정식,3,편의시설,5,0.009345794392523364,기타,3,0.005607476635514018
42110611,주거밀집,559,0.7423638778220452,여성미용실,56,한식/백반/한정식,43,부동산중개,27,먹자골목,130,0.17264276228419656,커피전문점/카페/다방,13,편의점,11,후라이드/양념치킨,8,스포츠,49,0.0650730411686587,유리/페인트/철물건축자재,9,룸살롱/단란주점,4,학원-기타,3,기타,11,0.014608233731739707,편의시설,4,0.005312084993359893
42110390,주거밀집,750,0.7260406582768635,한식/백반/한정식,69,여성미용실,48,커피전문점/카페/다방,37,먹자골목,149,0.1442400774443369,편의점,20,커피전문점/카페/다방,14,한식/백반/한정식,9,스포츠,97,0.09390125847047434,유리/페인트/철물건축자재,16,청과물소매,10,헬스클럽,7,기타,31,0.030009680542110357,편의시설,6,0.005808325266214908
42110675,주거밀집,799,0.7146690518783542,한식/백반/한정식,84,여성미용실,60,커피전문점/카페/다방,41,먹자골목,208,0.18604651162790697,커피전문점/카페/다방,18,편의점,16,한식/백반/한정식,14,스포츠,80,0.07155635062611806,유리/페인트/철물건축자재,8,청과물소매,7,지물판매,6,편의시설,17,0.01520572450805009,기타,14,0.012522361359570662
42130370,주거밀집,390,0.705244122965642,한식/백반/한정식,69,커피전문점/카페/다방,16,여성미용실,13,먹자골목,98,0.17721518987341772,편의점,16,커피전문점/카페/다방,11,일반의류,6,스포츠,49,0.08860759493670886,청과물소매,11,유리/페인트/철물건축자재,9,쌈밥전문,3,편의시설,11,0.019891500904159132,기타,5,0.009041591320072333
42720380,주거밀집,177,0.7405857740585774,캠프/별장/펜션,24,한식/백반/한정식,20,모텔/여관/여인숙,12,스포츠,42,0.17573221757322174,청과물소매,18,유리/페인트/철물건축자재,7,주방가구판매,3,먹자골목,12,0.0502092050209205,커피전문점/카페/다방,4,편의점,2,수퍼마켓,1,편의시설,5,0.02092050209205021,기타,3,0.012552301255230125
42230250,주거밀집,336,0.8038277511961722,한식/백반/한정식,44,커피전문점/카페/다방,20,여성미용실,15,먹자골목,37,0.08851674641148326,편의점,7,후라이드/양념치킨,6,커피전문점/카페/다방,6,스포츠,36,0.0861244019138756,유리/페인트/철물건축자재,11,청과물소매,5,지물판매,4,기타,6,0.014354066985645933,편의시설,3,0.007177033492822967
42210580,주거밀집,900,0.7003891050583657,한식/백반/한정식,86,여성미용실,60,부동산중개,39,먹자골목,238,0.18521400778210118,편의점,31,후라이드/양념치킨,16,한식/백반/한정식,16,스포츠,109,0.08482490272373541,룸살롱/단란주점,18,유리/페인트/철물건축자재,11,수산물소매,10,기타,23,0.0178988326848249,편의시설,15,0.011673151750972763
42760360,주거밀집,581,0.7614678899082569,한식/백반/한정식,120,민박/하숙,26,여성미용실,25,스포츠,100,0.1310615989515072,청과물소매,32,룸살롱/단란주점,11,유리/페인트/철물건축자재,8,먹자골목,64,0.08387942332896461,편의점,10,후라이드/양념치킨,9,한식/백반/한정식,6,편의시설,16,0.020969855832241154,기타,2,0.002621231979030144
42810320,주거밀집,691,0.7197916666666667,한식/백반/한정식,133,민박/하숙,46,캠프/별장/펜션,39,스포츠,153,0.159375,청과물소매,42,황태전문,33,룸살롱/단란주점,18,먹자골목,78,0.08125,편의점,13,후라이드/양념치킨,12,커피전문점/카페/다방,6,편의시설,32,0.03333333333333333,기타,6,0.00625
42210600,주거밀집,622,0.7493975903614458,횟집,147,한식/백반/한정식,99,모텔/여관/여인숙,48,스포츠,150,0.18072289156626506,수산물소매,87,건어물상,22,청과물소매,7,먹자골목,48,0.05783132530120482,편의점,14,커피전문점/카페/다방,5,한식/백반/한정식,5,편의시설,7,0.008433734939759036,기타,3,0.0036144578313253013
42780310,주거밀집,377,0.754,한식/백반/한정식,51,여성미용실,16,모텔/여관/여인숙,13,먹자골목,60,0.12,커피전문점/카페/다방,9,후라이드/양념치킨,7,편의점,7,스포츠,48,0.096,청과물소매,16,룸살롱/단란주점,8,냉면집,4,편의시설,14,0.028,기타,1,0.002
42110360,주거밀집,86,0.8037383177570093,한식/백반/한정식,26,민박/하숙,10,캠프/별장/펜션,8,스포츠,11,0.102803738317757,청과물소매,9,유리/페인트/철물건축자재,1,통신판매,1,편의시설,6,0.056074766355140186,시장/종합상가,3,할인점,1,구판장/직판장,1,먹자골목,4,0.037383177570093455,,,
42110650,주거밀집,1242,0.7237762237762237,한식/백반/한정식,105,여성미용실,101,부동산중개,66,먹자골목,322,0.18764568764568765,커피전문점/카페/다방,30,편의점,27,후라이드/양념치킨,23,스포츠,97,0.05652680652680653,헬스클럽,14,학원-기타,11,유리/페인트/철물건축자재,10,기타,42,0.024475524475524476,편의시설,13,0.007575757575757576
42130530,주거밀집,676,0.7699316628701595,한식/백반/한정식,60,여성미용실,53,커피전문점/카페/다방,26,먹자골목,119,0.13553530751708429,편의점,17,교복판매,6,여성미용실,5,스포츠,69,0.0785876993166287,조명기구/전기용품,9,유리/페인트/철물건축자재,9,교복판매,8,편의시설,8,0.009111617312072893,기타,6,0.00683371298405467
42790340,주거밀집,349,0.7489270386266095,한식/백반/한정식,72,캠프/별장/펜션,26,민박/하숙,19,먹자골목,67,0.14377682403433475,편의점,8,커피전문점/카페/다방,8,후라이드/양념치킨,7,스포츠,43,0.09227467811158799,청과물소매,11,룸살롱/단란주점,5,기사식당,5,편의시설,6,0.012875536480686695,기타,1,0.002145922746781116
42150560,주거밀집,553,0.7945402298850575,모텔/여관/여인숙,66,한식/백반/한정식,39,부동산중개,27,먹자골목,71,0.10201149425287356,편의점,12,커피전문점/카페/다방,9,한식/백반/한정식,5,스포츠,69,0.09913793103448276,룸살롱/단란주점,13,유리/페인트/철물건축자재,11,지물판매,8,편의시설,2,0.0028735632183908046,기타,1,0.0014367816091954023
42720360,주거밀집,223,0.745819397993311,한식/백반/한정식,35,갈비/삼겹살,10,캠프/별장/펜션,9,스포츠,36,0.12040133779264214,청과물소매,11,유리/페인트/철물건축자재,5,농기구판매,4,먹자골목,32,0.10702341137123746,편의점,7,후라이드/양념치킨,4,호프/맥주,3,편의시설,5,0.016722408026755852,기타,3,0.010033444816053512
42130675,주거밀집,1468,0.7074698795180723,한식/백반/한정식,176,여성미용실,121,부동산중개,95,먹자골목,441,0.2125301204819277,커피전문점/카페/다방,58,한식/백반/한정식,44,편의점,40,스포츠,130,0.06265060240963856,유리/페인트/철물건축자재,17,지물판매,13,태권도장,12,기타,21,0.010120481927710843,편의시설,15,0.007228915662650603
42730340,주거밀집,86,0.7413793103448276,한식/백반/한정식,19,민박/하숙,10,캠프/별장/펜션,7,스포츠,17,0.14655172413793102,청과물소매,12,유리/페인트/철물건축자재,2,LPG판매,1,먹자골목,10,0.08620689655172414,후라이드/양념치킨,3,편의점,2,수퍼마켓,2,편의시설,2,0.017241379310344827,기타,1,0.008620689655172414
42110630,주거밀집,573,0.7365038560411311,여성미용실,50,한식/백반/한정식,49,모텔/여관/여인숙,22,먹자골목,118,0.15167095115681234,편의점,22,후라이드/양념치킨,10,커피전문점/카페/다방,10,스포츠,74,0.09511568123393316,유리/페인트/철물건축자재,15,룸살롱/단란주점,11,지물판매,7,편의시설,8,0.010282776349614395,기타,5,0.006426735218508998
42230510,주거밀집,663,0.7424412094064949,한식/백반/한정식,92,여성미용실,45,호프/맥주,23,스포츠,109,0.12206047032474804,룸살롱/단란주점,19,청과물소매,13,수산물소매,9,먹자골목,100,0.11198208286674133,편의점,13,화장품판매점,8,커피전문점/카페/다방,7,편의시설,12,0.013437849944008958,기타,9,0.010078387458006719
42150615,주거밀집,560,0.7291666666666666,한식/백반/한정식,55,여성미용실,41,학원-입시,16,스포츠,98,0.12760416666666666,청과물소매,28,지물판매,15,유리/페인트/철물건축자재,15,먹자골목,89,0.11588541666666667,후라이드/양념치킨,10,편의점,10,한식/백반/한정식,7,기타,12,0.015625,편의시설,9,0.01171875
42110340,주거밀집,51,0.7285714285714285,한식/백반/한정식,13,민박/하숙,5,커피전문점/카페/다방,4,스포츠,13,0.18571428571428572,청과물소매,7,수상스키,2,기타오락관련산업,1,기타,4,0.05714285714285714,기타고기요리,2,기타실내운동시설,2,,,먹자골목,2,0.02857142857142857,,,
42760340,주거밀집,771,0.8202127659574469,캠프/별장/펜션,116,한식/백반/한정식,113,민박/하숙,52,스포츠,77,0.08191489361702127,청과물소매,37,룸살롱/단란주점,9,유리/페인트/철물건축자재,5,먹자골목,74,0.07872340425531915,편의점,12,후라이드/양념치킨,11,커피전문점/카페/다방,9,편의시설,12,0.01276595744680851,기타,6,0.006382978723404255
42130541,주거밀집,495,0.7807570977917981,한식/백반/한정식,53,여성미용실,35,학원-입시,21,먹자골목,83,0.1309148264984227,후라이드/양념치킨,5,호프/맥주,4,커피전문점/카페/다방,4,스포츠,49,0.07728706624605679,지물판매,7,유리/페인트/철물건축자재,5,렌트카,3,편의시설,5,0.007886435331230283,기타,2,0.0031545741324921135
42810250,주거밀집,622,0.7449101796407186,한식/백반/한정식,86,민박/하숙,33,여성미용실,30,스포츠,97,0.11616766467065869,청과물소매,21,룸살롱/단란주점,19,래프팅,13,먹자골목,92,0.11017964071856287,편의점,13,후라이드/양념치킨,9,라면김밥분식,5,기타,13,0.015568862275449102,편의시설,11,0.013173652694610778
42170630,주거밀집,180,0.8071748878923767,커피전문점/카페/다방,21,민박/하숙,17,한식/백반/한정식,16,먹자골목,28,0.12556053811659193,후라이드/양념치킨,7,일반의류,6,편의점,2,스포츠,14,0.06278026905829596,청과물소매,3,유리/페인트/철물건축자재,3,학원-자동차운전,2,편의시설,1,0.004484304932735426,,,
42110530,주거밀집,528,0.7282758620689656,한식/백반/한정식,56,여성미용실,40,일반의류,28,먹자골목,125,0.1724137931034483,일반의류,14,캐쥬얼/스포츠의류,12,화장품판매점,8,스포츠,58,0.08,룸살롱/단란주점,22,청과물소매,6,유리/페인트/철물건축자재,4,편의시설,9,0.012413793103448275,기타,5,0.006896551724137931
42110620,주거밀집,155,0.7524271844660194,한식/백반/한정식,14,호프/맥주,11,여성미용실,9,먹자골목,25,0.12135922330097088,편의점,4,후라이드/양념치킨,3,구내식당/자급식음식점,2,스포츠,23,0.11165048543689321,룸살롱/단란주점,9,유리/페인트/철물건축자재,4,지물판매,2,편의시설,3,0.014563106796116505,,,
42210560,주거밀집,755,0.7504970178926441,한식/백반/한정식,75,여성미용실,64,일반의류,32,먹자골목,138,0.13717693836978131,캐쥬얼/스포츠의류,15,편의점,12,일반의류,10,스포츠,88,0.0874751491053678,룸살롱/단란주점,19,지물판매,7,유리/페인트/철물건축자재,7,편의시설,14,0.013916500994035786,기타,11,0.010934393638170975
42150520,주거밀집,1658,0.7608994951812759,한식/백반/한정식,207,여성미용실,125,일반의류,99,먹자골목,263,0.12069756769160166,일반의류,31,커피전문점/카페/다방,25,편의점,18,스포츠,224,0.10279944928866452,수산물소매,32,청과물소매,29,룸살롱/단란주점,22,편의시설,20,0.009178522257916476,기타,14,0.006424965580541533
42150600,주거밀집,484,0.6974063400576369,한식/백반/한정식,54,커피전문점/카페/다방,30,여성미용실,29,먹자골목,137,0.19740634005763688,편의점,21,후라이드/양념치킨,15,한식/백반/한정식,11,스포츠,48,0.069164265129683,청과물소매,5,태권도장,5,유리/페인트/철물건축자재,4,기타,20,0.02881844380403458,편의시설,5,0.007204610951008645
42170570,주거밀집,433,0.7858439201451906,한식/백반/한정식,51,여성미용실,21,일반의류,21,스포츠,76,0.13793103448275862,수산물소매,10,룸살롱/단란주점,9,지물판매,6,먹자골목,33,0.05989110707803993,편의점,5,커피전문점/카페/다방,3,후라이드/양념치킨,3,기타,5,0.009074410163339383,편의시설,4,0.007259528130671506
42130610,주거밀집,237,0.7571884984025559,자동차정비/카센타,17,여성미용실,17,한식/백반/한정식,16,먹자골목,48,0.15335463258785942,편의점,7,한식/백반/한정식,4,자동차정비/카센타,3,스포츠,24,0.07667731629392971,청과물소매,4,조명기구/전기용품,3,가정용연료소매,3,편의시설,4,0.012779552715654952,,,
42130515,주거밀집,1141,0.7536327608982827,한식/백반/한정식,122,일반의류,94,커피전문점/카페/다방,40,스포츠,208,0.13738441215323646,룸살롱/단란주점,39,유리/페인트/철물건축자재,24,청과물소매,22,먹자골목,137,0.0904887714663144,화장품판매점,8,일반의류,8,편의점,8,편의시설,18,0.011889035667107,기타,10,0.0066050198150594455
