행정동코드,Top1상권,Top2상권,Top3상권,Top1상권-1경도,Top1상권-1위도,Top1상권-2경도,Top1상권-2위도,Top1상권-3경도,Top1상권-3위도,Top1상권-4경도,Top1상권-4위도,Top1상권-5경도,Top1상권-5위도,Top1상권-6경도,Top1상권-6위도,Top1상권-7경도,Top1상권-7위도,Top1상권-8경도,Top1상권-8위도,Top1상권-9경도,Top1상권-9위도,Top1상권-10경도,Top1상권-10위도,Top2상권-1경도,Top2상권-1위도,Top2상권-2경도,Top2상권-2위도,Top2상권-3경도,Top2상권-3위도,Top2상권-4경도,Top2상권-4위도,Top2상권-5경도,Top2상권-5위도,Top2상권-6경도,Top2상권-6위도,Top2상권-7경도,Top2상권-7위도,Top2상권-8경도,Top2상권-8위도,Top2상권-9경도,Top2상권-9위도,Top2상권-10경도,Top2상권-10위도,Top3상권-1경도,Top3상권-1위도,Top3상권-2경도,Top3상권-2위도,Top3상권-3경도,Top3상권-3위도,Top3상권-4경도,Top3상권-4위도,Top3상권-5경도,Top3상권-5위도,Top3상권-6경도,Top3상권-6위도,Top3상권-7경도,Top3상권-7위도,Top3상권-8경도,Top3상권-8위도,Top3상권-9경도,Top3상권-9위도,Top3상권-10경도,Top3상권-10위도
4372038500,0,4.0,2.0,127.597662006452,36.4900393148751,127.593197516976,36.5156372673463,127.581452629858,36.5217250149681,127.596951712543,36.4935697647394,127.596951712543,36.4935697647394,127.598015857207,36.4906803855048,127.597780352831,36.4908958886991,127.598250615662,36.490609077193,127.597858928341,36.4929689974027,127.60058836818,36.4831096182079,127.60106690833,36.5094903939148,127.597921676626,36.4916263666067,127.613966317066,36.5399854601868,127.60936824058,36.4926647609618,127.597974502878,36.4922033359409,127.617909923143,36.5465681213957,127.595473038294,36.4967371112535,127.612704270555,36.5422254299425,127.598017379126,36.4925459502248,127.597756073223,36.4912743262233,127.597860438292,36.4905176392292,127.610418723778,36.5191464723092,127.622627510245,36.4790356484409,127.597189831827,36.4906956246688,,,,,,,,,,,,
4380025000,0,4.0,1.0,128.370982762778,36.9863056180245,128.356742287256,36.9774367567549,128.369711441106,36.9859040607795,128.366934922317,36.9784961026184,128.369056127935,36.9851220882988,128.361084124268,36.9763782816305,128.419436294061,36.9726629400187,128.367405891758,36.9783324367124,128.370484831937,36.9832342085451,128.370299473414,36.9820722866733,128.369009403126,36.9894027541535,128.365289216844,36.9866837377286,128.369086083625,36.9843469953247,128.378782399585,36.939429386148,128.369569232609,36.984372527221,128.370681339668,36.982062083418,128.369333988408,36.982183433582,128.369832258388,36.9853359521311,128.369059348992,36.9857889385427,128.368850461859,36.9820767971864,128.355454968017,36.9783778282449,128.352250762929,36.980162670603,128.361931674334,36.9774661095456,128.352250762929,36.980162670603,128.365590210626,36.9838531605556,128.361931674334,36.9774661095456,128.368842622011,36.982779728664,128.358273849827,36.9782882509221,128.382395389498,36.9884412072104,128.361931674334,36.9774661095456
4313064000,0,4.0,1.0,127.918558729719,37.0135858669865,127.930243551081,37.0036895172346,127.923074632446,37.00400049552,127.91778505984,37.0119902745848,127.919252947777,37.0159563999715,127.923074632446,37.00400049552,127.916592382819,37.0133862455654,127.923074632446,37.00400049552,127.919086176037,37.0142621000691,127.928368144812,37.0026070025341,127.923074632446,37.00400049552,127.928369175807,37.0134840535241,127.919768686014,37.0171012263853,127.917428869146,37.0088449662018,127.931750712587,37.0019781800739,127.923074632446,37.00400049552,127.923074632446,37.00400049552,127.923074632446,37.00400049552,127.923074632446,37.00400049552,127.923074632446,37.00400049552,127.937745619984,37.008127417906,127.918333163866,37.0038441301039,127.917423673355,37.0136481641461,127.918512875335,37.0144329288315,127.920266370641,37.0032686989865,127.919883355553,37.0149204898552,127.916570016217,37.0132871018942,127.918816876065,37.013883427675,127.919142688652,37.0139557431302,127.937165738412,37.0163997930396
4311152500,0,1.0,4.0,127.490594991092,36.6443339026341,127.488258333423,36.6459190286755,127.488172330209,36.636942609527,127.487621302855,36.6374088704882,127.492620235112,36.6390614549618,127.491659231376,36.6440590735588,127.494899106419,36.6411439218651,127.48912257357,36.6369827363584,127.49203389721,36.6432045225187,127.492708453938,36.6392510847981,127.488172330209,36.636942609527,127.488403660475,36.6408548553517,127.48921107747,36.6388215850098,127.488247973317,36.6424132796191,127.488462172064,36.6370790358943,127.489707356891,36.6449609504208,127.487399509507,36.6371285412121,127.49096366898,36.6409919903955,127.489859122315,36.6389054705446,127.490782467198,36.6464345218291,127.486981187369,36.6411911982287,127.487389521311,36.6369482561501,127.488931695902,36.6387933505779,127.490804711537,36.6430550816104,127.490028196904,36.6420964778645,127.48654470153,36.6412433904462,127.489707356891,36.6449609504208,127.489788849462,36.6444746463971,127.494300462382,36.6437639031182,127.48912257357,36.6369827363584
4311255000,0,1.0,4.0,127.46979191588,36.6005073188334,127.474424801393,36.611225255838,127.479108853964,36.6112007605363,127.471056598048,36.6117240456662,127.466482623735,36.6119920447888,127.467522320601,36.6103564862169,127.46979191588,36.6005073188334,127.482019758585,36.6105375375084,127.469038239428,36.6109940993359,127.461867391998,36.6021030014964,127.475598126359,36.606336831397,127.474615913538,36.6011775560599,127.466321467718,36.6126672331783,127.473714316778,36.612141358343,127.46853527549,36.6109828452543,127.465984189579,36.6113229144299,127.465351207372,36.6090940788311,127.470950547944,36.6059738294993,127.474789833879,36.6134438507146,127.474615913538,36.6011775560599,127.469998455087,36.6160631921386,127.469629898886,36.6127450881181,127.471893999497,36.6118719536697,127.470070365672,36.6120891617795,127.466965062012,36.6019907268086,127.472304103648,36.6123874620526,127.464488553574,36.6126049380736,127.463842991505,36.6105833176311,127.484870198627,36.6122351631555,127.470138238201,36.6119723058171
4313038500,0,1.0,4.0,127.867254936606,37.0484955758973,127.853455385906,37.0217509494023,127.857747251599,37.0284878431038,127.874964677577,37.0638596545598,127.86462714434,37.0721299175947,127.859020599279,37.0267230880058,127.859201710565,37.0260294092709,127.867541067183,37.0132154773215,127.837997267717,37.0240558507696,127.829247576247,37.0567285927551,127.861760350394,37.0219952155585,127.861760350394,37.0219952155585,127.837997267717,37.0240558507696,127.825322371443,37.0179460227789,127.86912577791,37.0720268277103,127.825628291742,37.0168560669976,127.82487510117,37.0169630974486,127.825180404604,37.0161434902982,127.831661877976,37.0174054751043,127.83351406944,37.0183633191088,127.856148260622,37.0181315740731,127.843035178615,37.0772849420879,127.830471667601,37.0169441885006,127.847245013456,37.0194361451603,127.870695933627,37.0745607914029,127.864273846794,37.017915853962,127.837997267717,37.0240558507696,127.864891608572,37.018105802842,127.842680689592,37.0419862140507,127.827997731808,37.017643535174
4313060500,0,1.0,4.0,127.897171350481,36.9652847523451,127.899305235709,36.9396121798072,127.90176684658,36.9460396108547,127.895314050588,36.9602095380293,127.913368125818,36.9432279658813,127.919162000074,36.9426102404905,127.913775142849,36.9506719537415,127.904513609703,36.949241015605,127.893072114573,36.9573508272848,127.88351115674,36.938426213614,127.882048528822,36.9623418897579,127.899209231407,36.9613573952065,127.90476166994,36.9484031239123,127.90208005383,36.9469500545379,127.899305235709,36.9396121798072,127.893149887981,36.9499072152985,127.90412010866,36.9496552381088,127.914301605284,36.9417777529222,127.903301709946,36.9486632843882,127.909438315713,36.9529667159808,127.901507545187,36.9468684755585,127.905143692655,36.9662916874451,127.887561140859,36.9632303845874,127.899657135358,36.9623400508534,127.886532198604,36.952811864187,127.886532198604,36.952811864187,127.901486180457,36.946021354921,127.913401274557,36.9536185158959,127.916063634076,36.9320913812959,127.881324128436,36.9442906908885
4315025000,0,4.0,1.0,128.163028834851,37.1597046210113,128.096023444712,37.1933362314717,128.153045270084,37.1948172381186,128.147480539731,37.1947341820536,128.132298098576,37.1505692914773,128.134472514462,37.1515130433715,128.104918668583,37.1664387441215,128.11436784934,37.1677366543849,128.105373717025,37.1129734848583,128.107191195651,37.1650129097772,128.140162061086,37.1599501425248,128.057676942906,37.1442580105737,128.062044733229,37.144436033557,128.127000933146,37.1200262976816,128.169095502137,37.1638683975444,128.154962139035,37.1130091632114,128.155114705946,37.160201858495,128.122373407103,37.1324849963926,128.118815585711,37.131704619548,128.121742460337,37.1320711194332,128.123160778578,37.1321868032912,128.123035624912,37.1383057025532,128.161552056825,37.158841548618,128.159049118517,37.1571958469602,128.154284328715,37.1560396736936,128.110186681205,37.1342181357091,128.149743313561,37.1026887109063,128.165689336286,37.16124188081,128.131746173507,37.1309249822181,128.083865908764,37.1595347545282
4313033500,0,1.0,4.0,127.83266133878,36.9869745769908,127.818609105789,36.9770951718748,127.872088627942,36.9616917480655,127.839126436966,36.9468634444386,127.820070041801,36.9767729743748,127.870914744162,36.9652320777015,127.870357364275,36.9561656915817,127.827573800485,36.9864085739316,127.818666762893,36.9764644424903,127.87111986806,36.9634660066871,127.818106964313,36.9757066052087,127.870722545984,36.9593472244269,127.871004389552,36.9653493272393,127.872404093938,36.9745337564207,127.873723470123,36.9645502083266,127.870356617194,36.9632308715521,127.87111986806,36.9634660066871,127.871409956851,36.9645927841273,127.845627946152,36.9576591002651,127.871768252964,36.9652330024448,127.851236747064,36.9664346472338,127.819339106697,36.9771323315728,127.816476955628,36.9762808444191,127.819421861892,36.975384191771,127.922976771329,36.9003926202404,127.862915838296,36.9605640618023,127.819208520827,36.9753568320808,127.818442551004,36.9762838662881,127.850263295705,36.9703264758584,127.823662495017,36.9872949835976
4375033000,0,4.0,1.0,127.434507092842,36.7821622246963,127.434445991864,36.7843788519735,127.468120268919,36.8352437726386,127.435532455965,36.7813650384987,127.475437711698,36.7815386778977,127.425979244904,36.7974505337365,127.434445991864,36.7843788519735,127.46094817578,36.8427903866217,127.42326787701,36.7600111526235,127.446465660246,36.836037098899,127.442524194057,36.8399928796143,127.43382841036,36.7815191543932,127.48741654048,36.8030481552964,127.454718438231,36.7900338221664,127.436082021024,36.7843415593162,127.494010921437,36.8346538506535,127.434554517153,36.7848569963798,127.475048007582,36.7877551533421,127.43052492441,36.7798001445425,127.466962975205,36.8404564176606,127.434653924436,36.7820007090437,127.428740982245,36.7846850315071,127.43401145132,36.8129893685062,127.440750967528,36.7724228713268,127.432563811228,36.8132348009501,127.434571678933,36.7840460106435,127.435217374446,36.7846078132042,127.451015595967,36.8425737134018,127.49038965794,36.8295917712199,127.423920466499,36.785067318632
4377033000,0,1.0,4.0,127.525873909087,36.9397539264695,127.547657439248,36.9067749811372,127.526947231896,36.9404701272648,127.565751220064,36.9277856994198,127.535779588778,36.9483721527409,127.544244788281,36.9088706812272,127.561588315993,36.9255625437919,127.544930244901,36.9068276491085,127.566290612923,36.9276795296816,127.545903890866,36.9053804875208,127.544021907857,36.9086084863547,127.537120109617,36.9105103042975,127.542888135288,36.9086672117636,127.548688903748,36.9107440585151,127.562069722138,36.9257806001469,127.547203482345,36.9057369043083,127.542938194691,36.9134436108009,127.543080592821,36.9140299194422,127.564587142664,36.9272046899823,127.539906234337,36.9081420343213,127.553555905859,36.9132677026448,127.539679960173,36.9084475561322,127.566168061688,36.9275168717011,127.544663100486,36.9083496056566,127.551434195631,36.9325357270961,127.544117970644,36.9094379326532,127.534531629918,36.948646629429,127.537575010994,36.9466849662061,127.56754684514,36.9238721620427,127.542891776402,36.9099378772958
4377032000,0,4.0,1.0,127.62422396414,36.8540074656433,127.665713189178,36.8803918005902,127.63967600641,36.8780898007359,127.62422396414,36.8540074656433,127.65588983738,36.8771014945122,127.655623737662,36.8764068153756,127.681256350878,36.8842645160896,127.682883239528,36.8896398945265,127.681229511394,36.8880223604056,127.629083780841,36.8601147185104,127.675719811475,36.9068600787521,127.619030867684,36.8767998137455,127.683514887911,36.9132794430498,127.658429380604,36.878631813715,127.674989133443,36.8753979564009,127.650546336067,36.875517850732,127.608964446448,36.8754694232516,127.692332540937,36.9169253273282,127.683911446339,36.9069272122857,127.673663568828,36.8600291781178,127.665987135433,36.8896116295072,127.655208499243,36.8764506704792,127.62422396414,36.8540074656433,127.686436567569,36.91235897969,127.688829870214,36.9144109392721,127.678903260699,36.8862768227365,127.677710409226,36.8871477372036,127.646277296716,36.872062714813,127.679770945306,36.8934164966606,127.690777135882,36.9046562912812
4311325000,0,1.0,4.0,127.330497490414,36.6308167694188,127.329633983257,36.6311093114264,127.326957489408,36.6238665639949,127.306529699209,36.6040130337694,127.326334554854,36.610651366893,127.326623251461,36.6134467389318,127.318091558287,36.5870198688048,127.328210033511,36.6225398489226,127.328270687351,36.6310115128134,127.325886724393,36.6261405586859,127.330210841437,36.6303465322811,127.329611621318,36.6311091856073,127.327149114426,36.6236874052504,127.327859220647,36.6256019670614,127.330309831776,36.6305363415586,127.325945293503,36.625834480514,127.327652995123,36.6313234500908,127.343136783589,36.6461264716895,127.311084073834,36.6373659874095,127.325666427727,36.6231923729707,127.342040138055,36.629105696551,127.32099553951,36.6088817376902,127.327128457328,36.6247777463901,127.310053895234,36.6299972020874,127.330714136048,36.630331336408,127.331891782483,36.6299143798006,127.333093486054,36.6292992811694,127.327541545222,36.6106852199561,127.309205270918,36.6048036098623,127.330497490414,36.6308167694188
4375032000,0,4.0,1.0,127.518788872026,36.814759456684,127.545633152437,36.7824312852032,127.509354464794,36.8248321880744,127.54944884617,36.7832388453248,127.520243067462,36.82420072949,127.508415214537,36.7911510107897,127.517938569865,36.8127283470419,127.542673866424,36.8015431783933,127.510713612983,36.7715415910908,127.551267758517,36.7844893632703,127.534303283196,36.7958962993275,127.530948082146,36.7801303275098,127.513992892211,36.8659630647547,127.532172144746,36.8478051573023,127.543843434871,36.8480667956557,127.520115031688,36.7746619560457,127.509888575239,36.8605932204193,127.514291967894,36.7796399320765,127.516204179121,36.8674590273661,127.523678434598,36.8450588778895,127.524908010091,36.8456766004066,127.523775993467,36.8455999769015,127.516277669761,36.8415594523924,127.536118154022,36.7810968493527,127.510860569368,36.7695685867087,127.530492199917,36.7924207542254,,,,,,,,
